0.000000000000000000e+00 6.364090786394522858e-01
3.141592653589793394e-02 6.270748770757765822e-01
6.283185307179586787e-02 5.784887160815965768e-01
9.424777960769378793e-02 4.829176594109406695e-01
1.256637061435917357e-01 4.449828186162586574e-01
1.570796326794896558e-01 4.467528491201150920e-01
1.884955592153876036e-01 4.381331805519969036e-01
2.199114857512855237e-01 4.554211587192344424e-01
2.513274122871834715e-01 4.691454273164029631e-01
2.827433388230813360e-01 4.761208789697543575e-01
3.141592653589793116e-01 4.835508624842456693e-01
3.455751918948771761e-01 4.912122712356692400e-01
3.769911184307751517e-01 4.974469036944964562e-01
4.084070449666730163e-01 5.046283377020442940e-01
4.398229715025709918e-01 5.109030123002173962e-01
4.712388980384688564e-01 5.175859180176778374e-01
5.026548245743668319e-01 5.261638276677140791e-01
5.340707511102648075e-01 5.336987273645323882e-01
5.654866776461627831e-01 5.419832325754034841e-01
5.969026041820607587e-01 5.550037870262900519e-01
6.283185307179587342e-01 5.721431346725179834e-01
6.597344572538567098e-01 5.997605158398972014e-01
6.911503837897546854e-01 6.264627603947333645e-01
7.225663103256526609e-01 6.407873045705231307e-01
7.539822368615506365e-01 6.519725453555575978e-01
7.853981633974486121e-01 6.661664335692270011e-01
8.168140899333465876e-01 6.841409914180066609e-01
8.482300164692445632e-01 6.993584253609537171e-01
8.796459430051425388e-01 7.111103666743815443e-01
9.110618695410405143e-01 7.209569600482654828e-01
9.424777960769384899e-01 7.288794782312710829e-01
9.738937226128364655e-01 7.348692575756016199e-01
1.005309649148734330e+00 7.394640461132153675e-01
1.036725575684632528e+00 7.408106336855972973e-01
1.068141502220530281e+00 7.384596363832804933e-01
1.099557428756428479e+00 7.361130044058553645e-01
1.130973355292326232e+00 7.336616184317393818e-01
1.162389281828224430e+00 7.265631331680594274e-01
1.193805208364122183e+00 7.188702951071835878e-01
1.225221134900020381e+00 7.139467765629627927e-01
1.256637061435918135e+00 7.069962911384288784e-01
1.288052987971816332e+00 6.976677354734369674e-01
1.319468914507714086e+00 6.899237910032078869e-01
1.350884841043612283e+00 6.838491489198149642e-01
1.382300767579510037e+00 6.804922673011771783e-01
1.413716694115408234e+00 6.780577200031749907e-01
1.445132620651305988e+00 6.677612108462006590e-01
1.476548547187204186e+00 6.491681819298099620e-01
1.507964473723101939e+00 6.374007785870294818e-01
1.539380400259000137e+00 6.349193048602927991e-01
1.570796326794897890e+00 6.402494485110977740e-01
1.602212253330796088e+00 6.509512536366556246e-01
1.633628179866693841e+00 6.621855045406758178e-01
1.665044106402592039e+00 6.708137408999947926e-01
1.696460032938489793e+00 6.800056688402720262e-01
1.727875959474387990e+00 6.978198581237028408e-01
1.759291886010285744e+00 7.310062030181644355e-01
1.790707812546183941e+00 7.716433494872501075e-01
1.822123739082081695e+00 7.896418140157805965e-01
1.853539665617979892e+00 7.796603037335265718e-01
1.884955592153877646e+00 7.696102466646013163e-01
1.916371518689775844e+00 7.774237531345030705e-01
1.947787445225673597e+00 7.958233128797039813e-01
1.979203371761571795e+00 8.238230566932095433e-01
2.010619298297469548e+00 8.757091722245627929e-01
2.042035224833367302e+00 9.144816182367077051e-01
2.073451151369265055e+00 8.552659934897809402e-01
2.104867077905162809e+00 7.481323511279213134e-01
2.136283004441060562e+00 7.431688041429491687e-01
2.167698930976958316e+00 7.427964516460872080e-01
2.199114857512856069e+00 7.471162002752729236e-01
2.230530784048753823e+00 7.529474277707010055e-01
2.261946710584651576e+00 7.613693121212908865e-01
2.293362637120549330e+00 7.721559236213064725e-01
2.324778563656447083e+00 7.838752894271560079e-01
2.356194490192344837e+00 8.021858312630432142e-01
2.387610416728242591e+00 8.258487883808230956e-01
2.419026343264140344e+00 8.536299058206685553e-01
2.450442269800038098e+00 8.755751666028653846e-01
2.481858196335935851e+00 8.930262869444216545e-01
2.513274122871833605e+00 9.020027401459396188e-01
2.544690049407731358e+00 9.032073780879525948e-01
2.576105975943629112e+00 8.987990355650266050e-01
2.607521902479526865e+00 8.881863170196107049e-01
2.638937829015424619e+00 8.723750759838044821e-01
2.670353755551322372e+00 8.518881597321694699e-01
2.701769682087220126e+00 8.149029114063135459e-01
2.733185608623117879e+00 7.623484531486710569e-01
2.764601535159015633e+00 7.350319016177758735e-01
2.796017461694913386e+00 7.390600672499942903e-01
2.827433388230811140e+00 7.560292728295411324e-01
2.858849314766708893e+00 7.900858819979524883e-01
2.890265241302606647e+00 8.664465655957277468e-01
2.921681167838504400e+00 9.346090758192995285e-01
2.953097094374402154e+00 9.754207400239452985e-01
2.984513020910299907e+00 1.018025183049710014e+00
3.015928947446197661e+00 1.084213499476780473e+00
3.047344873982095415e+00 1.092192071634873196e+00
3.078760800517993168e+00 1.102637839231822348e+00
3.110176727053890922e+00 1.139998318002417355e+00
3.141592653589788675e+00 1.188500750049358512e+00
3.173008580125686429e+00 1.135643641734136899e+00
3.204424506661584182e+00 1.103156095976683959e+00
3.235840433197481936e+00 1.093082923081649671e+00
3.267256359733379689e+00 1.083743578830411725e+00
3.298672286269277443e+00 1.014938272752822668e+00
3.330088212805175196e+00 9.781417955071977088e-01
